age,sport_licence,niveau_etude,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
44.0,non,bac,1919.0,veuf,0.51,2024-12-20,1628.542,500.0
62.0,oui,aucun,3114.0,divorcé,0.11,2020-04-21,257.1,500.0
39.0,non,doctorat,3101.0,célibataire,0.08,2022-05-20,6396.248,16495.971714482537
41.0,non,master,3098.0,divorcé,0.01,2020-08-18,10000.0,30154.04290365413
54.0,oui,bac+2,3450.0,divorcé,0.91,2021-01-03,1026.65,3948.88965338594
46.0,non,bac+2,3732.0,veuf,0.6,2024-04-22,10000.0,500.0
51.0,oui,doctorat,2896.0,célibataire,0.78,2020-03-19,4490.5779999999995,23156.981516308188
27.0,oui,bac,3053.0,célibataire,0.75,2022-05-22,889.49,11557.342219837332
65.0,oui,bac,854.0,veuf,0.06,2020-03-19,10000.0,500.0
21.0,non,master,3444.0,célibataire,0.77,2023-07-27,769.51,1723.5994033669313
74.0,non,bac+2,1605.0,marié,0.81,2022-11-01,1131.43,4373.350944876226
50.0,oui,doctorat,1816.0,veuf,0.36,2023-10-29,7000.0,500.0
61.0,non,doctorat,3388.0,divorcé,0.67,2023-10-05,5000.0,20628.56617425746
30.0,oui,bac,1866.0,célibataire,0.6,2021-09-16,5231.054,500.0
70.0,non,bac+2,2903.0,veuf,0.76,2024-04-17,5340.076,14902.89084091658
55.0,oui,bac+2,3662.0,veuf,0.52,2020-04-08,10000.0,13421.729646818225
47.0,non,master,2617.0,marié,0.81,2021-02-01,663.39,14945.076986431766
38.0,non,doctorat,3161.0,veuf,0.67,2023-12-30,1692.1899999999998,500.0
20.0,oui,bac,1000.0,veuf,0.21,2022-02-08,10000.0,7454.102700026273
27.0,oui,bac+2,1896.0,marié,0.63,2023-06-23,5000.0,13220.753804739326
74.0,oui,bac+2,1351.0,veuf,0.3,2020-06-14,5000.0,5208.84649402815
36.0,non,bac+2,2187.0,marié,0.04,2020-07-19,6165.505999999999,500.0
37.0,non,master,3479.0,divorcé,0.06,2023-01-29,5000.0,20427.09034463704
71.0,oui,aucun,963.0,veuf,0.46,2024-08-01,883.84,500.0
72.0,non,bac+2,2478.0,veuf,0.58,2022-04-13,10000.0,5284.163942797247
63.0,oui,bac,1475.0,veuf,0.66,2023-07-14,5000.0,18702.189132356543
33.0,oui,master,2158.0,célibataire,0.68,2023-09-20,7000.0,500.0
22.0,oui,bac+2,2517.0,veuf,0.32,2020-08-11,10000.0,500.0
32.0,non,master,4648.0,veuf,0.4,2023-09-18,6148.442,14861.618754889798
56.0,non,aucun,2272.0,veuf,0.43,2023-06-13,1242.54,500.0
72.0,non,bac+2,2150.0,divorcé,0.73,2021-11-12,10000.0,500.0
24.0,non,bac+2,2520.0,veuf,0.53,2020-05-21,662.18,26708.63882620805
66.0,oui,aucun,3130.0,veuf,0.09,2023-04-20,2497.368,500.0
25.0,non,aucun,500.0,célibataire,0.54,2023-12-02,10000.0,500.0
63.0,oui,bac+2,1387.0,marié,0.53,2024-11-23,5000.0,500.0
50.0,oui,master,1216.0,veuf,0.46,2022-04-07,5000.0,500.0
62.0,non,bac,2395.0,célibataire,0.45,2024-05-31,3376.678,500.0
34.0,non,doctorat,2410.0,veuf,0.81,2020-12-03,754.86,8680.394806855242
66.0,non,doctorat,3914.0,veuf,0.14,2024-09-15,6101.005999999999,500.0
62.0,non,bac,1800.0,célibataire,0.99,2020-10-07,10000.0,500.0
19.0,non,master,1668.0,célibataire,0.46,2021-06-23,406.15,14981.847618871703
43.0,non,aucun,2054.0,veuf,0.82,2024-03-12,5000.0,500.0
49.0,non,doctorat,3277.0,veuf,0.5,2020-06-25,5000.0,17594.766987105835
56.0,oui,aucun,3266.0,divorcé,0.69,2020-02-21,7148.433999999999,1392.1182402044155
71.0,non,bac,1308.0,veuf,0.12,2024-01-14,2379.0860000000002,500.0
35.0,non,master,3785.0,marié,0.46,2025-02-13,2633.5,500.0
55.0,non,master,2336.0,veuf,0.04,2023-03-17,8000.0,3499.433669757501
52.0,non,master,500.0,célibataire,0.54,2022-07-17,5000.0,500.0
64.0,oui,aucun,2704.0,marié,0.0,2023-11-17,5000.0,7064.744334639824
57.0,non,bac+2,849.0,marié,0.69,2024-10-10,5000.0,500.0
45.0,oui,bac+2,3340.0,veuf,0.26,2021-09-18,4299.664,500.0
63.0,non,bac,3384.0,veuf,0.74,2021-07-13,434.57,500.0
52.0,non,aucun,3890.0,célibataire,0.62,2020-07-17,5000.0,500.0
69.0,non,bac+2,500.0,célibataire,0.92,2021-09-05,7000.0,500.0
38.0,oui,aucun,1712.0,veuf,0.47,2023-09-25,10000.0,500.0
25.0,non,master,2102.0,divorcé,0.03,2024-01-13,5000.0,500.0
24.0,non,bac+2,1016.0,marié,0.23,2022-01-20,5000.0,500.0
51.0,non,doctorat,1587.0,veuf,0.95,2020-04-11,7125.745999999999,4576.405643605024
73.0,non,doctorat,1954.0,célibataire,0.0,2021-03-06,10000.0,500.0
72.0,non,master,4810.0,marié,0.55,2024-01-02,861.22,19616.91385906025
53.0,oui,master,2112.0,divorcé,0.58,2020-08-16,10000.0,500.0
48.0,non,bac,2239.0,célibataire,0.28,2025-02-24,7224.258,18361.160448654344
20.0,non,master,3383.0,divorcé,0.01,2022-02-19,5246.192,13588.77037972235
69.0,oui,aucun,1370.0,divorcé,0.22,2020-09-01,4234.647999999999,500.0
20.0,non,doctorat,2078.0,célibataire,0.68,2023-02-05,1007.75,24473.302707973908
24.0,oui,master,775.0,veuf,0.05,2021-08-29,10000.0,23373.62897879791
29.0,oui,bac+2,2804.0,veuf,0.78,2024-04-18,555.08,500.0
22.0,non,bac+2,4801.0,veuf,0.41,2021-09-29,958.44,21973.55843264249
70.0,non,bac+2,1417.0,veuf,0.93,2024-10-13,10000.0,500.0
18.0,non,master,2636.0,marié,0.2,2024-05-01,2485.1220000000003,500.0
60.0,oui,bac+2,3648.0,divorcé,0.38,2024-07-21,5000.0,12126.28083963356
59.0,oui,bac+2,666.0,marié,0.76,2024-12-31,4414.044,500.0
59.0,non,bac,4099.0,divorcé,0.46,2023-10-11,5000.0,4226.290158105852
56.0,non,bac+2,2967.0,veuf,0.95,2021-03-23,830.66,27726.312346354684
74.0,non,doctorat,5006.0,veuf,0.85,2020-07-20,10000.0,7490.195004462052
37.0,oui,bac+2,4349.0,veuf,0.79,2024-02-06,6166.272,11049.49562340063
23.0,oui,master,3901.0,veuf,0.28,2022-07-19,10000.0,16393.47251836311
37.0,oui,bac+2,2958.0,célibataire,0.64,2020-06-05,891.19,1547.7148183146055
22.0,non,bac,2887.0,célibataire,0.37,2021-08-07,1801.85,500.0
44.0,oui,aucun,3027.0,marié,0.76,2024-09-03,5000.0,500.0
26.0,oui,doctorat,3933.0,veuf,0.04,2023-02-04,10000.0,19395.813515581096
21.0,oui,master,3811.0,veuf,0.4,2020-07-31,5000.0,22784.99893758633
47.0,non,bac+2,2888.0,veuf,0.08,2021-10-15,3429.202,500.0
23.0,oui,bac+2,1242.0,veuf,0.93,2023-04-19,7125.745999999999,9899.850529161791
74.0,non,master,3700.0,célibataire,0.98,2021-02-28,5000.0,865.7293396335272
27.0,non,aucun,2942.0,marié,0.21,2021-09-01,669.66,500.0
36.0,non,bac+2,500.0,veuf,0.75,2023-02-15,3447.292,864.0021815977897
68.0,oui,master,1851.0,divorcé,0.23,2020-05-04,5000.0,500.0
63.0,oui,aucun,3877.0,marié,0.57,2022-02-21,8000.0,2534.5355068742288
38.0,non,master,1832.0,veuf,0.21,2023-07-08,6268.752,4674.550495597907
53.0,non,doctorat,2183.0,veuf,0.12,2021-12-18,8000.0,2788.0336353212406
67.0,non,master,2516.0,veuf,0.1,2020-06-26,10000.0,500.0
20.0,oui,master,4077.0,veuf,0.66,2023-10-23,4356.8,500.0
27.0,non,bac+2,1027.0,veuf,0.02,2023-12-30,10000.0,500.0
26.0,oui,bac+2,2448.0,veuf,0.13,2022-02-20,10000.0,500.0
75.0,non,doctorat,3686.0,marié,0.94,2023-02-11,5000.0,25310.931395416428
27.0,oui,master,969.0,veuf,0.21,2024-01-04,3568.732,500.0
71.0,non,bac+2,2734.0,marié,0.43,2025-06-04,9000.0,16950.00087544656
73.0,non,master,2155.0,veuf,0.99,2021-07-04,5000.0,500.0
69.0,non,aucun,2564.0,divorcé,0.5,2023-07-21,1360.97,500.0
54.0,oui,master,1277.0,divorcé,0.2,2021-08-29,6163.022,500.0
33.0,oui,aucun,1972.0,célibataire,0.5,2021-04-19,6206.496,500.0
42.0,non,bac+2,3060.0,célibataire,0.77,2022-04-17,10000.0,17660.54714636504
71.0,non,bac+2,4493.0,divorcé,0.34,2024-06-30,5000.0,7906.42575358276
27.0,oui,bac,2198.0,marié,0.93,2025-01-17,5000.0,31993.79514119089
50.0,non,bac+2,3571.0,veuf,0.52,2021-09-27,5000.0,500.0
55.0,non,doctorat,1871.0,veuf,0.04,2020-11-16,10000.0,27230.38933161767
52.0,oui,aucun,4821.0,veuf,0.6,2023-09-04,683.66,4409.2349047510215
42.0,non,aucun,2698.0,célibataire,0.31,2024-01-05,1306.17,500.0
35.0,non,aucun,3659.0,veuf,0.87,2021-11-15,10000.0,500.0
73.0,non,bac+2,3087.0,célibataire,0.88,2024-08-31,10000.0,10303.802479791257
74.0,oui,aucun,3520.0,divorcé,0.25,2023-12-08,7125.746000000001,4419.077346978251
21.0,non,aucun,1940.0,veuf,0.13,2020-11-29,1655.8580000000002,500.0
19.0,oui,doctorat,2329.0,veuf,0.72,2022-05-24,689.12,18106.572785861485
64.0,non,doctorat,1777.0,veuf,0.45,2020-10-26,8101.005999999999,500.0
25.0,non,bac,1545.0,divorcé,0.08,2024-11-10,10000.0,500.0
40.0,non,bac+2,4645.0,célibataire,0.14,2020-06-05,5000.0,500.0
35.0,oui,bac+2,2946.0,veuf,0.16,2020-02-24,7125.745999999999,3075.236219458726
75.0,non,bac+2,672.0,marié,0.2,2022-03-26,4254.258,500.0
67.0,non,bac+2,3049.0,veuf,0.96,2022-04-03,7167.389999999999,20245.983975110223
69.0,non,master,1644.0,marié,0.03,2024-11-26,1106.06,24192.777524983176
56.0,oui,master,2888.0,veuf,0.68,2025-06-04,10000.0,3085.8272687650374
67.0,oui,doctorat,500.0,célibataire,0.96,2020-10-11,5000.0,15621.650206366365
39.0,non,doctorat,2825.0,veuf,0.56,2022-05-21,5368.593999999999,500.0
37.0,non,doctorat,4725.0,veuf,0.23,2022-06-15,5000.0,24168.826814441447
46.0,non,aucun,2522.0,divorcé,0.02,2023-01-09,5000.0,500.0
69.0,oui,bac+2,500.0,veuf,0.71,2022-12-11,8000.0,26196.62711942029
65.0,oui,bac+2,3087.0,veuf,0.33,2023-10-26,1176.86,17186.06955093166
23.0,non,bac+2,2134.0,veuf,0.64,2020-02-04,5332.502,7908.581292599799
38.0,non,bac,980.0,divorcé,0.81,2024-11-18,865.97,6435.402617240771
33.0,non,bac+2,4444.0,divorcé,0.14,2025-02-02,7125.745999999999,1922.9369520848
21.0,non,doctorat,3674.0,marié,0.1,2023-11-29,5000.0,11477.092871484847
71.0,oui,bac+2,1979.0,divorcé,0.48,2022-08-01,5000.0,6985.948366877342
31.0,non,bac+2,1699.0,marié,0.17,2020-04-15,10000.0,500.0
47.0,oui,master,3926.0,veuf,0.16,2025-05-01,6165.505999999999,500.0
48.0,oui,aucun,4003.0,célibataire,0.8,2025-04-18,7200.147999999999,20653.051744005763
48.0,non,bac,1839.0,veuf,0.04,2021-12-27,10000.0,500.0
32.0,non,aucun,3140.0,marié,0.22,2022-01-14,10000.0,500.0
35.0,oui,doctorat,1941.0,veuf,0.51,2022-04-04,351.98,500.0
45.0,non,doctorat,2546.0,divorcé,0.54,2024-04-08,10000.0,1434.1866043686505
22.0,non,bac,2598.0,célibataire,0.9,2020-06-24,10000.0,500.0
39.0,non,doctorat,2078.0,veuf,0.31,2023-07-04,5000.0,11261.364906171584
35.0,oui,aucun,911.0,divorcé,0.01,2024-05-26,945.11,500.0
75.0,non,doctorat,1500.0,marié,0.11,2020-03-16,9000.0,29520.01249288207
49.0,oui,bac,2830.0,célibataire,0.12,2020-09-17,922.41,500.0
69.0,non,master,3998.0,marié,0.28,2022-10-15,5000.0,20077.57076735586
29.0,oui,bac,3805.0,veuf,0.16,2025-04-12,4369.924000000001,12313.964830105617
58.0,oui,aucun,2824.0,veuf,0.85,2022-10-03,5340.942,500.0
23.0,non,bac,971.0,veuf,0.56,2023-11-03,6177.780000000001,2282.4538223357017
18.0,non,master,4556.0,veuf,0.34,2023-03-12,5000.0,2567.470287219412
18.0,oui,aucun,2852.0,marié,0.19,2022-04-13,10000.0,500.0
32.0,non,doctorat,3175.0,divorcé,0.1,2025-01-20,689.0,27833.367935345737
52.0,oui,bac,3925.0,veuf,0.32,2025-05-20,576.65,10156.315019174515
31.0,non,master,500.0,veuf,0.72,2023-02-26,6000.0,500.0
71.0,non,master,4103.0,marié,0.48,2021-07-08,8000.0,3576.166967128322
35.0,oui,bac+2,2923.0,divorcé,0.45,2023-08-31,5276.248,6288.242853294117
26.0,non,aucun,1899.0,veuf,0.24,2020-06-19,10000.0,5756.20219197111
46.0,oui,master,3774.0,divorcé,0.07,2021-06-20,4315.228,500.0
25.0,non,master,2240.0,marié,0.7,2023-01-30,5350.004,11207.010201903371
68.0,oui,doctorat,500.0,divorcé,0.12,2020-08-18,6104.818,500.0
62.0,non,master,3226.0,veuf,0.27,2023-02-17,10000.0,500.0
64.0,oui,aucun,3239.0,veuf,0.49,2025-04-12,7125.25,20046.80859467305
63.0,non,bac,1008.0,divorcé,0.83,2023-11-27,7125.746000000001,2155.5903544237885
47.0,non,bac+2,4197.0,veuf,0.35,2023-09-04,10000.0,13054.058446990352
29.0,oui,aucun,1330.0,célibataire,0.01,2024-02-25,5390.778,500.0
26.0,non,bac,3982.0,veuf,0.5,2022-11-18,4368.402,500.0
27.0,non,bac,4110.0,célibataire,0.3,2023-09-03,5000.0,19773.00558349435
44.0,oui,master,500.0,veuf,0.74,2025-03-27,1092.92,500.0
19.0,non,bac+2,1356.0,divorcé,0.92,2023-07-03,10000.0,500.0
68.0,non,master,1170.0,veuf,0.07,2021-11-03,5366.956,3925.3699017000326
42.0,non,doctorat,3747.0,célibataire,0.57,2021-06-05,5000.0,16103.194950816041
25.0,oui,master,4192.0,divorcé,0.03,2025-02-13,10000.0,12167.732105224088
39.0,non,bac,1667.0,veuf,0.08,2020-09-29,5000.0,500.0
73.0,oui,master,2433.0,veuf,0.2,2021-03-07,1227.21,6683.304083486573
24.0,non,master,1826.0,veuf,0.94,2021-08-21,10000.0,1874.6826400449636
73.0,non,bac,3471.0,veuf,0.11,2023-08-23,5000.0,500.0
21.0,oui,bac,2810.0,marié,0.45,2023-05-27,5000.0,7271.9653916794205
55.0,non,bac,3188.0,veuf,1.0,2024-05-16,5000.0,500.0
24.0,non,bac+2,2408.0,célibataire,0.47,2022-06-20,3416.5519999999997,500.0
72.0,non,master,3347.0,marié,0.74,2020-08-26,5000.0,500.0
41.0,non,aucun,1511.0,veuf,0.68,2020-03-06,5000.0,9447.222103360247
38.0,non,doctorat,961.0,veuf,0.02,2021-12-16,2639.9739999999997,500.0
72.0,non,master,3023.0,veuf,0.59,2021-03-01,730.31,10905.1345855062
44.0,oui,bac+2,1091.0,veuf,0.71,2024-11-17,5000.0,500.0
34.0,non,master,2650.0,marié,0.22,2024-11-05,5000.0,500.0
56.0,oui,bac,2142.0,veuf,0.81,2020-04-16,5000.0,500.0
41.0,oui,master,2000.0,marié,0.06,2020-08-02,5000.0,15212.88490978376
55.0,non,bac+2,2454.0,veuf,0.07,2023-03-08,671.37,500.0
67.0,oui,master,3564.0,marié,0.02,2022-09-16,9000.0,2185.7134637538093
44.0,oui,doctorat,4034.0,veuf,0.99,2024-01-24,10000.0,25141.493231281154
49.0,oui,doctorat,3345.0,marié,0.54,2023-04-15,5000.0,10472.27636863292
19.0,oui,bac+2,3197.0,marié,0.63,2025-01-18,10000.0,8537.173142785798
32.0,oui,doctorat,895.0,célibataire,0.55,2023-06-09,5000.0,22241.568368942248
34.0,non,aucun,4213.0,divorcé,0.05,2020-08-13,5396.5599999999995,500.0
67.0,non,master,3018.0,divorcé,0.93,2021-04-19,10000.0,25182.135225199097
24.0,oui,bac,1918.0,marié,0.4,2023-07-23,10000.0,23703.613612783785
33.0,oui,bac,2140.0,marié,0.31,2024-05-23,10000.0,500.0
65.0,non,doctorat,1628.0,divorcé,0.95,2020-05-01,5180.424,500.0
74.0,non,bac,2246.0,veuf,0.97,2023-09-20,663.86,1602.311957589589
66.0,non,aucun,2946.0,veuf,0.5,2025-05-17,10000.0,500.0
33.0,non,bac+2,1494.0,divorcé,0.73,2022-09-04,2475.192,500.0
48.0,oui,bac,1247.0,marié,0.49,2022-09-06,5000.0,500.0
34.0,non,bac+2,2197.0,veuf,0.81,2024-06-10,5000.0,500.0
53.0,non,bac+2,3724.0,veuf,0.46,2024-12-23,6115.064,1428.9976614037728
55.0,non,doctorat,4947.0,veuf,0.12,2021-04-11,7125.745999999999,10814.532470178432
38.0,oui,doctorat,3485.0,veuf,0.99,2022-10-18,10000.0,25058.94937192794
54.0,non,doctorat,1480.0,marié,0.26,2023-09-15,9000.0,14857.470660296844
28.0,non,aucun,500.0,veuf,0.38,2021-03-22,9000.0,500.0
31.0,oui,doctorat,1397.0,veuf,0.99,2022-02-18,6125.746,4099.870285687911
50.0,non,doctorat,596.0,veuf,0.01,2022-09-22,5255.12,9301.75251521306
55.0,non,aucun,915.0,veuf,0.39,2023-12-27,5000.0,500.0
21.0,oui,bac+2,1893.0,veuf,0.69,2023-12-02,5000.0,33454.14580193681
41.0,oui,doctorat,2475.0,marié,0.84,2025-06-05,4490.825999999999,21046.30098777307
43.0,oui,aucun,2752.0,veuf,0.88,2021-08-15,3531.3660000000004,500.0
35.0,non,bac,500.0,marié,0.28,2023-05-03,10000.0,6385.690243464884
74.0,non,bac+2,3299.0,divorcé,0.38,2024-11-15,1324.38,26510.689017052657
18.0,oui,doctorat,790.0,divorcé,0.23,2025-01-02,6233.26,5248.278865282623
64.0,oui,aucun,1401.0,célibataire,0.95,2023-05-18,4234.58,500.0
54.0,oui,doctorat,3092.0,divorcé,0.6,2024-06-03,5000.0,20463.415005645125
30.0,oui,bac+2,1601.0,divorcé,0.43,2024-10-18,865.98,7773.286580968489
74.0,non,bac+2,3776.0,divorcé,0.85,2022-10-30,736.14,10213.801559065356
48.0,non,aucun,3273.0,divorcé,0.0,2020-09-07,10000.0,3109.4175431598337
60.0,oui,aucun,1938.0,veuf,0.42,2024-12-06,7078.9800000000005,500.0
27.0,oui,master,2305.0,célibataire,0.58,2023-03-29,10000.0,500.0
53.0,oui,bac+2,3351.0,divorcé,0.2,2025-04-24,5000.0,17212.222872741753
25.0,non,master,1548.0,célibataire,0.54,2021-04-13,492.97,3749.248235879601
55.0,oui,bac,4466.0,célibataire,0.72,2024-10-30,5000.0,12705.377422522182
24.0,non,aucun,2247.0,divorcé,0.6,2022-03-13,10000.0,9846.676302120106
70.0,oui,bac+2,3752.0,divorcé,0.23,2025-05-31,5000.0,500.0
32.0,oui,bac+2,3741.0,divorcé,0.68,2022-12-19,10000.0,2497.874360296981
35.0,oui,master,2247.0,célibataire,0.13,2021-08-10,6350.004,21089.26767017805
68.0,non,aucun,1607.0,veuf,0.27,2025-03-31,5000.0,500.0
64.0,oui,bac+2,2735.0,divorcé,0.41,2024-12-02,1266.97,500.0
66.0,non,bac,4357.0,veuf,0.42,2025-01-18,9000.0,6195.27395225943
71.0,non,bac,3234.0,célibataire,0.97,2023-12-24,1243.14,12448.826210536668
73.0,oui,bac+2,1108.0,célibataire,0.17,2021-07-19,759.74,500.0
34.0,oui,master,1055.0,marié,0.47,2024-06-23,5000.0,15390.731706713315
69.0,non,aucun,2378.0,marié,0.15,2023-08-28,851.52,500.0
35.0,non,aucun,1497.0,célibataire,0.71,2024-01-08,3387.8059999999996,500.0
39.0,oui,aucun,4299.0,marié,0.98,2023-03-03,5000.0,9371.869041795391
24.0,oui,master,3726.0,divorcé,0.58,2024-04-27,5125.746,23767.26462145481
56.0,non,bac+2,3170.0,divorcé,0.48,2020-05-15,10000.0,5090.297703783622
39.0,non,bac+2,1829.0,célibataire,1.0,2021-09-09,684.97,500.0
53.0,non,aucun,1969.0,marié,0.7,2021-05-07,359.99,500.0
38.0,non,doctorat,2212.0,veuf,0.2,2023-03-22,6350.004,9563.25373926668
19.0,oui,doctorat,3692.0,veuf,0.2,2021-04-29,1232.83,29952.66916583388
34.0,oui,bac,4527.0,veuf,0.28,2022-04-15,2601.9820000000004,500.0
38.0,non,bac,3245.0,marié,0.72,2022-01-27,10000.0,500.0
70.0,oui,doctorat,1358.0,célibataire,0.17,2020-02-06,10000.0,500.0
62.0,oui,master,1475.0,divorcé,0.94,2021-09-09,9000.0,16406.602008663776
62.0,oui,doctorat,3607.0,célibataire,0.87,2025-01-07,6223.028,10848.692799175606
41.0,oui,bac+2,1522.0,marié,0.98,2021-04-27,2544.938,500.0
61.0,oui,bac+2,1027.0,veuf,0.42,2021-07-18,7125.746000000001,4179.253563778891
42.0,oui,aucun,4521.0,marié,0.26,2022-10-16,591.84,933.0042433524764
26.0,oui,master,2709.0,veuf,0.56,2024-05-11,10000.0,26424.818430474686
18.0,oui,doctorat,2811.0,veuf,0.34,2023-12-11,10000.0,26369.411667831693
54.0,oui,master,3652.0,divorcé,0.93,2022-02-24,5000.0,4724.504185813628
65.0,oui,doctorat,4397.0,divorcé,0.67,2024-01-02,5101.005999999999,18792.789108925324
63.0,oui,bac,2034.0,veuf,0.57,2020-01-29,913.66,500.0
52.0,oui,doctorat,3701.0,célibataire,0.77,2022-09-03,6108.428,20947.804839153603
54.0,non,aucun,2284.0,divorcé,0.14,2024-01-10,8000.0,5776.34003084041
28.0,oui,aucun,1724.0,marié,0.44,2024-10-08,5231.054,500.0
51.0,oui,doctorat,500.0,célibataire,0.99,2021-09-14,762.79,500.0
20.0,oui,bac,3005.0,divorcé,0.84,2020-06-13,319.3,500.0
57.0,oui,bac,3534.0,veuf,0.32,2021-05-23,1157.1,500.0
60.0,non,bac+2,500.0,veuf,0.97,2024-03-16,5000.0,500.0
19.0,non,aucun,1178.0,veuf,0.4,2023-07-17,941.42,500.0
31.0,non,master,2154.0,célibataire,0.62,2021-04-10,5000.0,500.0
50.0,oui,bac,4606.0,marié,0.73,2021-10-28,10000.0,500.0
22.0,non,doctorat,2034.0,divorcé,0.82,2022-06-27,2534.322,500.0
48.0,oui,bac+2,525.0,veuf,0.62,2025-05-11,8000.0,10984.035704757658
40.0,non,doctorat,2171.0,divorcé,0.51,2023-08-18,319.71,500.0
69.0,non,bac+2,2818.0,marié,0.63,2023-06-15,5000.0,500.0
32.0,non,master,4767.0,veuf,0.2,2021-08-03,525.43,12269.112966643872
64.0,non,master,1584.0,veuf,0.91,2024-02-11,5000.0,18061.510392120377
40.0,oui,bac,1969.0,veuf,0.97,2023-09-05,872.74,500.0
53.0,non,bac+2,3352.0,célibataire,0.58,2020-01-04,5000.0,2681.6649586565622
36.0,non,aucun,2049.0,célibataire,0.62,2021-11-01,10000.0,500.0
42.0,non,bac+2,2892.0,divorcé,0.39,2023-09-13,2733.6359999999995,9904.067888138245
55.0,oui,doctorat,3147.0,divorcé,0.98,2022-02-06,6270.502,17483.761611910373
74.0,non,bac,2967.0,veuf,0.09,2022-02-13,1322.77,500.0
67.0,non,doctorat,1242.0,veuf,0.74,2022-12-20,5000.0,500.0
58.0,non,aucun,2036.0,veuf,0.25,2022-04-23,5187.012000000001,13530.358166346448
71.0,oui,bac+2,2974.0,veuf,0.36,2021-09-30,10000.0,11143.191839673857
22.0,non,aucun,3479.0,marié,0.09,2024-09-16,548.14,500.0
24.0,oui,bac+2,2706.0,célibataire,0.05,2020-03-06,5000.0,9052.507934399538
34.0,oui,aucun,2354.0,célibataire,0.88,2020-11-30,10000.0,6077.464737187958
57.0,oui,bac,3315.0,célibataire,0.64,2025-04-22,6120.386,11612.431297922289
32.0,non,doctorat,1889.0,veuf,0.92,2023-12-16,6125.746,14976.154358507272
56.0,non,bac,4116.0,marié,0.12,2021-08-10,5000.0,500.0
40.0,oui,bac+2,1807.0,marié,0.35,2025-05-29,658.83,500.0
32.0,oui,bac+2,2461.0,veuf,0.21,2024-01-18,4231.054,500.0
39.0,oui,bac+2,3060.0,veuf,0.0,2022-07-04,10000.0,500.0
66.0,non,bac,923.0,divorcé,0.9,2024-03-22,8000.0,2368.8683789521438
41.0,non,doctorat,4090.0,veuf,0.36,2020-03-07,5000.0,500.0
50.0,non,bac+2,2504.0,veuf,0.97,2021-08-05,5000.0,500.0
21.0,non,master,2092.0,marié,0.49,2020-06-21,5000.0,500.0
39.0,oui,doctorat,1911.0,veuf,0.46,2024-08-25,6125.746,25541.795482694648
39.0,oui,master,2530.0,divorcé,0.92,2024-04-25,10000.0,500.0
59.0,non,doctorat,1619.0,veuf,0.73,2022-09-12,10000.0,500.0
73.0,non,aucun,3692.0,divorcé,0.43,2023-02-20,864.57,500.0
72.0,oui,doctorat,1888.0,célibataire,0.12,2021-01-18,6143.005999999999,21255.64166445183
23.0,non,master,2408.0,veuf,0.94,2021-11-04,3416.5519999999997,500.0
63.0,oui,bac+2,1992.0,divorcé,0.38,2021-12-08,6101.005999999999,500.0
52.0,oui,bac,2969.0,veuf,0.39,2024-06-09,7111.860000000001,10254.588893161914
64.0,non,aucun,782.0,célibataire,0.25,2022-04-16,10000.0,8761.895709383904
37.0,non,master,2790.0,marié,0.53,2022-06-06,1204.92,12279.114382757587
41.0,oui,bac+2,2453.0,marié,0.28,2021-02-04,5000.0,500.0
62.0,oui,doctorat,500.0,veuf,0.83,2023-02-06,746.34,500.0
65.0,oui,bac,3222.0,divorcé,0.63,2020-12-02,942.0,9650.992336911086
38.0,oui,doctorat,2936.0,veuf,0.64,2023-04-04,5000.0,14610.094563763556
52.0,oui,doctorat,2280.0,veuf,0.29,2023-12-11,8000.0,1611.3713266116354
60.0,non,doctorat,853.0,divorcé,0.21,2024-06-01,8000.0,500.0
39.0,oui,aucun,2369.0,veuf,0.43,2020-07-25,6125.746,31939.18463908672
37.0,non,aucun,3080.0,veuf,0.3,2025-02-12,821.35,500.0
36.0,non,bac,2885.0,célibataire,0.09,2023-03-02,10000.0,500.0
72.0,oui,doctorat,5271.0,divorcé,0.92,2025-05-30,1243.87,16082.011368352532
50.0,oui,bac,2530.0,marié,0.97,2020-09-16,10000.0,500.0
58.0,oui,bac,3080.0,veuf,0.85,2021-02-23,7237.501999999999,7057.7433578232485
51.0,oui,master,4354.0,veuf,0.92,2024-12-04,5000.0,500.0
51.0,oui,bac+2,880.0,veuf,0.99,2024-10-01,5000.0,500.0
31.0,oui,bac,1224.0,veuf,0.8,2020-02-13,5000.0,500.0
54.0,non,doctorat,1370.0,divorcé,0.7,2023-10-13,10000.0,500.0
30.0,oui,master,3156.0,divorcé,0.99,2020-06-13,5000.0,500.0
40.0,oui,bac,5095.0,veuf,0.73,2022-05-17,340.23,23557.773647220045
38.0,non,aucun,4066.0,célibataire,0.85,2021-09-04,26.18,5282.25433888069
54.0,non,bac+2,2431.0,divorcé,0.21,2021-11-07,5000.0,500.0
50.0,oui,bac+2,1074.0,célibataire,0.14,2021-06-03,10000.0,500.0
65.0,non,doctorat,500.0,marié,0.16,2025-04-01,10000.0,500.0
75.0,non,bac+2,1105.0,marié,0.01,2021-06-16,6241.21,16639.453462115005
30.0,non,doctorat,1627.0,divorcé,0.13,2023-12-15,7125.745999999999,5761.294440407
69.0,oui,doctorat,1017.0,marié,0.08,2025-01-21,10000.0,16407.894181683117
