age,sport_licence,niveau_etude,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,risque_personnel,date_creation_compte,loyer_mensuel,montant_pret
56.0,oui,aucun,2.0,365.1,2152.0,célibataire,0.31,2023-03-12,10000.0,500.0
57.0,oui,bac+2,0.0,271.5,999.0,marié,0.65,2020-06-10,8000.0,4142.283119970395
22.0,oui,master,3.0,99.0,2205.0,veuf,0.45,2021-12-10,5000.0,27435.411386574116
39.0,non,doctorat,4.0,124.3,2623.0,célibataire,0.66,2021-09-15,10000.0,20268.88343967114
34.0,non,bac,3.0,363.6,2453.0,célibataire,0.91,2022-12-27,5000.0,500.0
61.0,oui,doctorat,0.0,143.9,3485.0,divorcé,0.84,2023-06-27,10000.0,500.0
19.0,oui,bac,0.0,300.5,1929.0,célibataire,0.04,2022-03-06,2503.984,500.0
48.0,oui,master,0.0,236.8,2485.0,veuf,0.75,2024-08-24,5000.0,500.0
46.0,non,aucun,0.0,205.6,1850.0,célibataire,0.96,2024-06-29,10000.0,500.0
71.0,oui,doctorat,2.0,13.3,772.0,divorcé,0.74,2022-10-02,7000.0,500.0
51.0,non,bac,1.0,346.8,2234.0,marié,0.36,2020-06-06,627.06,706.8166703409001
23.0,oui,bac+2,2.0,227.2,1971.0,veuf,0.11,2021-02-12,5242.904,500.0
39.0,oui,doctorat,2.0,377.3,1139.0,veuf,0.8,2020-02-11,10000.0,1264.6368503907277
57.0,non,bac,3.0,316.0,2421.0,veuf,0.91,2024-05-31,5000.0,500.0
70.0,non,bac,3.0,222.14000000000001,2024.0,veuf,0.24,2020-09-27,964.01,500.0
32.0,oui,bac,0.0,282.6,823.0,veuf,0.37,2020-03-29,5000.0,500.0
35.0,non,doctorat,1.0,132.1,3298.0,veuf,0.47,2021-01-12,10000.0,500.0
25.0,non,bac+2,3.0,186.5,1963.2,veuf,0.84,2024-11-29,5000.0,500.0
75.0,non,bac+2,2.0,364.1,731.0,veuf,0.84,2020-04-23,9000.0,500.0
30.0,oui,doctorat,0.0,452.9,3158.0,divorcé,0.36,2025-05-14,204.06,6094.378605088703
55.0,oui,bac+2,0.0,193.7,2360.0,divorcé,0.59,2021-04-07,448.53,500.0
67.0,non,bac,3.0,217.5,2572.0,veuf,0.99,2024-09-13,10000.0,500.0
45.0,non,master,1.0,125.9,3085.0,célibataire,0.47,2023-01-04,8000.0,500.0
53.0,non,aucun,3.0,107.9,1511.0,veuf,0.91,2020-01-31,1163.93,500.0
59.0,non,doctorat,1.0,393.8,3631.0,divorcé,0.01,2025-05-02,1289.52,500.0
24.0,non,bac+2,1.4,356.5,3771.0,célibataire,0.21,2024-10-02,2454.084,500.0
39.0,oui,aucun,0.0,179.8,756.0,veuf,0.34,2024-10-08,5000.0,500.0
72.0,oui,doctorat,2.0,228.9,2904.0,veuf,0.75,2020-02-21,10000.0,13566.560305943813
40.0,non,bac,2.0,144.0,2637.0,veuf,0.12,2021-10-06,7000.0,500.0
56.0,oui,aucun,1.0,443.6,2238.0,veuf,0.23,2022-04-10,440.17,500.0
75.0,oui,doctorat,3.0,387.0,875.0,divorcé,0.87,2021-12-03,10000.0,6952.3503318075
48.0,oui,bac,1.0,135.8,4735.0,veuf,0.53,2025-03-23,10000.0,500.0
25.0,non,doctorat,2.0,148.1,624.0,veuf,0.45,2024-02-27,5000.0,500.0
68.0,oui,doctorat,1.0,216.3,3116.0,célibataire,0.47,2022-12-12,10000.0,11399.041213028304
67.0,oui,master,0.0,63.8,1470.0,veuf,0.23,2022-10-21,3455.4620000000004,500.0
60.0,non,bac,1.0,83.2,2646.0,marié,0.25,2023-03-22,5000.0,500.0
28.0,oui,bac,0.0,292.1,3113.0,marié,0.28,2020-04-30,10000.0,500.0
30.0,oui,aucun,5.0,348.1,2457.0,veuf,0.82,2024-05-19,5000.0,500.0
71.0,non,doctorat,2.0,183.32,3072.0,marié,0.3,2021-07-22,10000.0,500.0
29.0,oui,doctorat,1.0,136.5,3595.0,marié,0.03,2025-01-06,5000.0,500.0
34.0,non,master,2.0,237.4,3368.0,veuf,0.76,2022-12-06,502.01,10173.596404067392
66.0,oui,master,2.0,156.3,2698.0,divorcé,0.59,2022-04-26,10000.0,760.7273239358284
70.0,non,master,0.0,219.1,500.0,veuf,0.09,2020-01-06,10000.0,500.0
50.0,oui,bac+2,1.0,297.3,2647.0,célibataire,0.24,2023-03-25,3414.808,15411.677193949554
29.0,oui,bac+2,0.0,262.2,5488.0,veuf,0.87,2023-01-26,10000.0,500.0
41.0,non,bac+2,0.0,292.1,2445.0,veuf,0.41,2020-06-25,714.61,500.0
36.0,non,doctorat,3.0,159.8,1289.0,marié,0.17,2021-01-14,6000.0,16845.966390685764
27.0,non,aucun,1.0,320.4,2964.0,veuf,0.81,2021-09-16,746.49,500.0
53.0,non,doctorat,2.0,151.4,2832.0,célibataire,0.18,2024-12-27,10000.0,9459.922690419826
18.0,non,bac,1.0,186.6,500.0,célibataire,0.58,2020-04-23,5000.0,500.0
50.0,non,doctorat,2.0,349.4,2521.0,célibataire,0.26,2020-10-24,5000.0,20726.81504455149
53.0,oui,bac,3.0,95.4,2979.0,veuf,0.2,2024-04-12,5000.0,500.0
49.0,non,bac,1.0,245.6,2043.0,marié,0.04,2021-08-25,1102.27,2961.1210521229923
51.0,non,master,0.0,320.3,500.0,veuf,0.73,2020-02-19,936.15,500.0
37.0,non,bac+2,3.0,99.9,500.0,divorcé,0.06,2021-01-21,10000.0,500.0
71.0,non,aucun,0.0,307.8,2151.0,veuf,0.68,2022-02-11,10000.0,500.0
28.0,oui,aucun,2.0,302.0,964.0,veuf,0.62,2020-08-25,1059.66,500.0
55.0,oui,master,3.0,357.7,2885.0,célibataire,0.94,2020-12-03,8000.0,16209.859735074715
20.0,non,master,2.0,323.9,1999.0,marié,0.96,2021-12-07,794.53,650.4110001466537
31.0,non,aucun,2.0,245.1,3131.0,veuf,0.45,2020-01-02,1476.4,500.0
46.0,non,bac,2.0,406.0,2682.0,divorcé,0.49,2022-02-27,4247.376,500.0
18.0,non,bac+2,0.0,147.0,4167.0,célibataire,0.91,2022-01-30,3317.7160000000003,500.0
49.0,non,aucun,2.0,353.5,4412.0,célibataire,0.48,2024-02-22,771.19,500.0
47.0,oui,bac+2,4.0,334.4,2430.0,célibataire,0.01,2020-11-04,5000.0,500.0
27.0,oui,master,0.0,28.7,2470.0,veuf,0.85,2022-08-03,10000.0,500.0
33.0,non,doctorat,1.0,295.0,2449.0,veuf,0.24,2024-01-04,707.91,20534.9407791114
43.0,oui,bac,2.0,180.0,2328.0,célibataire,0.9,2022-08-31,1363.96,7493.826389518868
42.0,non,bac+2,0.0,383.8,1418.0,veuf,0.17,2025-04-20,10000.0,500.0
40.0,non,aucun,1.0,348.0,2664.0,divorcé,0.29,2022-02-12,10000.0,500.0
58.0,non,doctorat,1.0,352.3,3193.0,divorcé,0.45,2020-03-04,10000.0,19504.57468948292
72.0,oui,aucun,1.0,241.3,3369.0,veuf,0.02,2022-01-06,5000.0,500.0
30.0,non,bac+2,0.0,285.1,1745.0,veuf,0.37,2022-07-29,10000.0,500.0
21.0,non,bac+2,2.0,58.0,3072.0,marié,0.92,2021-11-09,10000.0,500.0
38.0,non,doctorat,2.0,240.9,708.0,célibataire,0.16,2024-02-04,5000.0,7758.773379927597
72.0,oui,aucun,0.0,109.2,1817.0,veuf,0.27,2022-05-14,5053.104,500.0
57.0,non,doctorat,4.0,261.3,4033.0,marié,0.11,2021-10-15,7200.147999999999,29693.987556357835
75.0,oui,bac+2,1.0,353.6,3426.0,veuf,0.72,2023-04-19,790.34,12725.847573510178
32.0,non,master,2.0,159.3,2343.0,veuf,0.71,2021-06-26,10000.0,5149.506003931911
59.0,oui,bac,3.0,357.0,2326.0,marié,0.04,2020-10-30,851.24,10967.85589055093
66.0,non,bac,0.0,367.5,1730.0,veuf,0.31,2023-03-15,5000.0,500.0
72.0,non,master,2.0,94.0,2016.0,marié,0.8,2020-07-25,10000.0,10885.732927505029
47.0,oui,bac,0.0,266.8,1853.0,célibataire,0.89,2021-11-27,10000.0,500.0
70.0,oui,bac,0.0,308.2,841.0,veuf,0.11,2020-10-05,639.14,500.0
37.0,oui,aucun,1.0,159.3,828.0,veuf,0.53,2024-07-15,852.34,2520.6650899838264
62.0,oui,aucun,3.0,462.2,2447.0,marié,0.6,2020-09-19,5000.0,16346.575074947828
26.0,oui,bac+2,4.0,456.5,1593.0,veuf,0.1,2021-02-10,5214.554,500.0
19.0,oui,bac+2,2.0,208.2,3684.0,marié,0.17,2022-02-13,6151.29,500.0
27.0,oui,aucun,1.0,176.7,2333.0,veuf,0.05,2023-07-12,10000.0,7376.302853568039
21.0,non,bac+2,0.0,17.6,2900.0,divorcé,0.82,2024-04-25,5000.0,500.0
67.0,oui,master,3.0,121.9,2727.0,veuf,0.9,2024-01-30,529.09,6035.77598410282
37.0,oui,bac,1.0,321.8,3057.0,marié,0.52,2022-03-07,10000.0,500.0
42.0,non,master,2.0,144.7,3076.0,marié,0.14,2024-12-23,5000.0,8426.612848066143
32.0,oui,doctorat,2.0,85.2,3779.0,veuf,0.72,2020-08-03,5000.0,19845.84733338956
20.0,oui,bac,1.0,369.8,691.0,célibataire,0.42,2023-10-19,740.66,500.0
56.0,oui,bac+2,3.0,160.1,2272.0,célibataire,0.36,2023-01-26,5000.0,7905.095063141009
61.0,non,bac,1.0,356.5,3842.0,veuf,0.89,2025-03-29,10000.0,11169.98968345818
69.0,oui,bac,2.0,134.8,3421.0,veuf,0.83,2022-08-11,767.9,4471.311397508681
35.0,non,doctorat,1.0,349.7,3457.0,marié,0.93,2023-06-12,5000.0,3517.4989869753545
29.0,oui,doctorat,3.0,251.8,3378.0,marié,0.41,2023-06-01,81.46,20532.090870841832
53.0,non,bac+2,2.0,369.1,4027.0,célibataire,0.83,2025-01-09,581.98,13371.406820953784
71.0,oui,bac,0.0,196.4,3430.0,divorcé,0.48,2024-06-26,7174.114,15326.189605642368
32.0,non,aucun,1.0,318.6,3984.0,célibataire,0.14,2023-08-14,686.74,500.0
25.0,oui,aucun,2.0,357.1,1349.0,célibataire,0.73,2021-07-28,10000.0,500.0
52.0,non,master,4.0,368.4,1723.0,veuf,0.71,2024-04-21,1061.22,13417.191990933889
40.0,oui,master,1.0,249.4,4613.0,marié,0.43,2021-12-17,5000.0,500.0
45.0,non,aucun,3.0,180.2,1979.0,veuf,0.99,2024-08-04,5000.0,9841.046801283816
34.0,oui,bac,2.0,113.1,2303.0,veuf,0.7,2023-09-29,7000.0,500.0
50.0,non,doctorat,4.0,358.7,3300.0,veuf,0.67,2025-03-29,5000.0,3365.251901658673
72.0,non,master,1.0,211.5,3927.0,célibataire,0.79,2022-12-14,6101.005999999999,500.0
33.0,oui,bac,0.0,195.6,4385.0,veuf,0.75,2020-12-23,2338.252,500.0
71.0,non,aucun,3.0,254.1,3643.0,divorcé,0.66,2020-11-17,5000.0,500.0
29.0,oui,master,1.0,326.2,2840.0,célibataire,0.56,2023-06-07,5000.0,500.0
63.0,oui,master,0.0,121.4,3459.0,veuf,0.06,2021-11-05,10000.0,500.0
66.0,oui,bac,0.0,286.0,705.0,divorcé,0.64,2025-04-21,10000.0,500.0
48.0,oui,aucun,2.0,412.2,2704.0,célibataire,0.46,2020-02-16,10000.0,19015.66329577453
26.0,non,doctorat,3.0,287.4,500.0,marié,0.24,2024-09-14,8000.0,7437.885976881429
30.0,oui,bac+2,2.0,170.5,2743.0,divorcé,0.45,2025-01-17,5000.0,8624.727693568251
41.0,non,bac,2.0,130.5,1437.0,veuf,0.53,2024-07-21,452.81,500.0
35.0,non,aucun,2.0,56.5,1945.0,célibataire,0.52,2024-04-03,5349.512000000001,2739.653595567499
35.0,oui,master,3.0,162.1,5116.0,veuf,0.88,2022-05-13,5000.0,4950.289866967167
57.0,non,aucun,1.0,125.2,1903.0,marié,0.94,2021-11-06,5000.0,500.0
21.0,non,bac+2,2.0,328.6,2315.0,veuf,0.07,2024-03-21,6339.286,27364.071979913584
42.0,oui,aucun,3.0,394.1,4480.0,célibataire,0.53,2021-06-07,3565.818,11667.231866850683
50.0,non,master,0.0,299.1,3420.0,marié,0.07,2020-02-01,5000.0,500.0
56.0,non,bac,0.0,158.6,2228.0,marié,0.22,2020-12-28,4207.924,500.0
24.0,non,bac,2.0,206.4,500.0,veuf,0.18,2023-06-14,971.14,1911.83976028255
44.0,non,doctorat,3.0,298.9,3737.0,veuf,0.95,2023-03-16,4251.354,2720.7954673714944
40.0,oui,bac+2,1.0,257.6,4012.0,célibataire,0.28,2022-02-07,517.7,2975.27698276154
69.0,non,doctorat,5.0,314.6,1572.0,veuf,0.97,2023-02-16,7125.745999999999,15747.703651790183
47.0,oui,aucun,3.0,281.3,2815.0,célibataire,0.44,2023-09-04,8240.984,24839.09705585206
58.0,oui,master,0.0,357.3,500.0,veuf,0.6,2022-04-11,10000.0,7502.0290910087215
53.0,non,bac+2,0.0,243.1,2566.0,marié,0.84,2020-10-29,10000.0,500.0
23.0,oui,aucun,0.0,123.1,2821.0,célibataire,0.13,2023-04-16,5000.0,500.0
28.0,non,doctorat,6.0,143.1,3258.0,célibataire,0.95,2020-03-14,5138.0160000000005,3548.6480686982877
69.0,oui,master,0.0,177.5,2422.0,veuf,0.22,2022-12-26,5000.0,500.0
50.0,non,aucun,3.0,149.4,742.0,célibataire,0.53,2024-09-21,831.63,500.0
47.0,oui,bac+2,-1.0,327.4,2956.0,veuf,0.41,2024-11-26,3477.3479999999995,500.0
32.0,non,doctorat,1.0,268.2,500.0,célibataire,0.7,2023-11-09,4498.5740000000005,500.0
24.0,non,bac,4.0,306.0,500.0,veuf,0.55,2020-08-06,6231.054,500.0
27.0,oui,master,0.0,279.4,988.0,divorcé,0.18,2023-07-14,10000.0,10746.379536613907
57.0,oui,bac+2,1.0,311.6,1941.0,célibataire,0.69,2024-05-11,10000.0,500.0
24.0,oui,doctorat,2.0,264.3,1656.0,divorcé,0.23,2022-04-20,5000.0,2336.364527851427
41.0,non,aucun,1.0,110.4,4352.0,célibataire,0.9,2020-04-20,10000.0,500.0
62.0,non,bac,1.0,204.9,3325.0,célibataire,0.54,2023-09-30,1008.32,9699.6828662034
55.0,non,bac,1.0,302.2,2604.0,marié,0.17,2024-05-04,5119.4800000000005,500.0
64.0,non,bac+2,1.0,186.2,2862.0,marié,0.82,2023-07-21,5290.0160000000005,4742.454849934286
49.0,oui,aucun,0.0,249.3,2934.0,marié,0.61,2023-09-27,1171.33,500.0
51.0,non,doctorat,0.0,307.4,1630.0,célibataire,0.62,2021-12-01,1018.74,500.0
65.0,non,aucun,1.0,208.8,2468.0,célibataire,0.09,2022-04-09,10000.0,500.0
23.0,non,bac,2.0,294.7,2465.0,veuf,0.24,2021-03-24,5000.0,7612.346808026411
33.0,non,bac,4.0,204.0,3385.0,veuf,0.12,2020-12-16,8172.551999999999,16506.253844160005
34.0,non,doctorat,1.0,176.1,2187.0,célibataire,0.49,2023-04-08,7086.428,500.0
62.0,oui,bac,2.0,282.0,2974.0,célibataire,0.54,2024-01-11,7111.860000000001,17284.75460079077
32.0,non,master,1.0,413.2,2569.0,marié,0.7,2021-06-08,5290.442,13041.60670888294
38.0,oui,aucun,0.0,351.3,581.0,veuf,0.9,2020-03-12,10000.0,500.0
53.0,non,master,1.0,159.6,892.0,veuf,0.18,2020-04-11,5000.0,500.0
42.0,non,bac+2,3.0,13.8,4386.0,veuf,0.42,2020-02-21,994.94,5597.117380937097
69.0,oui,bac+2,2.0,206.7,3653.0,divorcé,0.32,2020-06-11,1162.33,25647.198408622226
71.0,non,bac+2,2.0,298.1,2137.0,veuf,0.56,2022-07-06,10000.0,500.0
47.0,non,master,0.0,283.2,3772.0,marié,0.64,2020-07-17,5291.397999999999,500.0
56.0,non,bac,3.0,336.8,4294.0,veuf,0.3,2022-02-26,1109.7,500.0
55.0,non,bac,3.0,237.9,1519.0,marié,0.54,2022-08-17,826.39,500.0
31.0,non,aucun,1.0,421.5,546.0,veuf,0.97,2023-08-01,7124.839999999999,500.0
51.0,non,bac+2,1.0,294.0,3323.0,célibataire,0.24,2020-12-30,534.17,500.0
24.0,oui,doctorat,0.0,377.0,4512.0,divorcé,0.06,2025-03-11,4476.176,17261.859651774717
50.0,oui,doctorat,2.0,192.3,661.0,veuf,0.74,2020-09-13,10000.0,500.0
46.0,oui,bac+2,2.0,100.9,559.0,célibataire,0.09,2022-03-14,10000.0,4126.85204205896
43.0,oui,master,-1.0,292.9,1211.0,divorcé,0.4,2024-04-18,7160.034,4340.474254382904
23.0,oui,doctorat,4.0,344.5,5085.0,veuf,0.04,2020-07-25,7125.745999999999,33262.770065909914
50.0,non,aucun,3.0,219.7,2255.0,célibataire,0.2,2025-03-29,10000.0,500.0
55.0,non,bac,0.0,45.5,2024.0,divorcé,0.07,2024-03-21,3585.2059999999997,500.0
50.0,non,doctorat,2.0,224.1,2905.0,veuf,0.55,2022-10-08,10000.0,20701.2784050126
26.0,non,doctorat,2.0,388.4,3908.0,veuf,0.2,2023-06-14,5347.944,16154.586356629814
41.0,oui,bac,2.0,303.3,2732.0,divorcé,0.79,2024-05-11,5000.0,500.0
41.0,oui,bac,1.0,292.4,3844.0,veuf,0.97,2022-03-16,973.19,26279.126567571133
68.0,oui,bac+2,1.0,173.3,1904.0,divorcé,0.87,2023-04-18,4213.866,500.0
61.0,oui,bac,3.0,334.4,2885.0,marié,0.22,2021-03-22,10000.0,29328.14929190406
21.0,oui,aucun,1.0,395.2,1673.0,veuf,0.32,2022-11-23,6296.946,4525.304660872442
30.0,oui,master,4.0,189.6,4514.0,marié,0.02,2020-12-31,877.33,6165.94002425741
21.0,oui,bac+2,1.0,211.6,1222.0,divorcé,0.81,2021-08-02,6241.21,6302.7504674913125
37.0,non,bac,0.0,291.6,2283.0,marié,0.56,2021-11-08,5000.0,500.0
33.0,oui,master,0.0,62.6,3262.0,marié,0.16,2023-05-13,10000.0,17326.439775361636
75.0,non,bac,0.0,49.9,2725.0,célibataire,0.54,2020-01-16,5000.0,500.0
52.0,non,master,1.0,354.3,4884.0,veuf,0.45,2024-06-28,10000.0,15609.249693471507
20.0,oui,master,3.0,220.9,3856.0,divorcé,0.98,2021-09-05,8000.0,14660.276518517456
74.0,oui,master,-1.0,330.7,940.0,veuf,0.5,2024-03-23,10000.0,500.0
37.0,oui,master,1.0,299.2,1408.0,marié,0.94,2021-03-03,670.91,14253.64555276341
44.0,oui,doctorat,2.0,278.3,3931.0,célibataire,0.2,2025-06-03,10000.0,12010.481632808644
52.0,oui,master,1.0,293.5,1161.0,veuf,0.76,2022-06-20,10000.0,500.0
53.0,oui,bac+2,3.0,110.9,1580.0,veuf,0.48,2024-02-06,5000.0,500.0
58.0,non,aucun,3.0,169.9,760.0,divorcé,0.97,2021-08-16,2404.528,500.0
31.0,non,aucun,2.0,272.5,2574.0,marié,0.91,2020-04-08,5000.0,500.0
27.0,non,master,3.0,177.4,3337.0,divorcé,0.55,2023-08-08,713.3,24537.63196846586
49.0,oui,aucun,5.0,162.1,1706.0,veuf,0.88,2020-12-30,5000.0,20615.402202559195
57.0,non,aucun,0.0,389.8,3276.0,divorcé,0.6,2021-04-04,4237.368,500.0
72.0,non,doctorat,2.0,195.4,831.0,divorcé,0.67,2020-01-03,5000.0,1084.3704010198248
66.0,oui,bac+2,2.0,252.2,2516.0,divorcé,0.18,2024-06-18,5000.0,500.0
54.0,oui,master,0.0,347.8,1987.0,veuf,0.01,2023-07-09,5000.0,500.0
26.0,non,bac,0.0,114.6,2333.0,veuf,0.36,2025-04-24,10000.0,500.0
34.0,non,bac+2,2.0,500.1,1461.0,veuf,0.95,2023-04-10,5000.0,500.0
46.0,oui,aucun,2.0,248.5,1963.0,veuf,0.23,2022-11-09,5000.0,500.0
47.0,oui,aucun,2.0,243.8,2455.0,célibataire,0.47,2024-04-14,5116.07,500.0
27.0,oui,doctorat,3.0,293.9,885.0,veuf,0.65,2024-04-08,10000.0,30180.766444488243
26.0,non,aucun,0.0,86.0,3349.0,veuf,0.18,2024-03-26,10000.0,500.0
51.0,non,master,2.0,219.9,1511.0,veuf,0.01,2021-11-20,10000.0,500.0
65.0,oui,doctorat,3.0,236.0,2570.0,veuf,0.86,2024-02-06,904.91,28498.02505273198
70.0,oui,bac+2,3.0,227.5,1106.0,veuf,0.98,2024-06-03,8000.0,500.0
63.0,oui,doctorat,0.0,294.4,1572.0,célibataire,0.33,2023-01-16,10000.0,500.0
74.0,non,master,1.0,311.1,3708.0,célibataire,0.85,2024-07-23,10000.0,500.0
43.0,oui,doctorat,2.0,197.9,3954.0,veuf,0.32,2022-03-25,5150.364,13456.343803901977
40.0,oui,master,3.0,136.1,1714.0,divorcé,0.7,2024-02-12,602.93,500.0
73.0,non,bac,1.0,327.4,500.0,marié,0.51,2023-03-09,5000.0,500.0
25.0,oui,aucun,2.0,193.5,2813.0,veuf,0.78,2020-07-19,1162.19,500.0
24.0,oui,bac+2,3.0,265.5,1194.0,veuf,0.12,2023-08-25,10000.0,500.0
53.0,oui,bac+2,0.0,308.9,2498.0,veuf,0.48,2022-08-10,5291.24,500.0
71.0,oui,bac+2,2.0,361.5,2652.0,célibataire,0.36,2021-05-16,10000.0,500.0
43.0,non,doctorat,2.0,261.2,1090.0,célibataire,0.8,2025-03-20,6241.21,26051.557517031302
49.0,non,aucun,3.0,310.2,2976.0,marié,0.43,2022-05-23,5166.098,500.0
52.0,oui,doctorat,0.0,302.2,2283.0,divorcé,0.64,2022-09-26,8000.0,14032.480298404367
75.0,oui,aucun,0.0,251.8,4338.0,marié,0.18,2022-01-23,845.76,500.0
41.0,non,doctorat,0.0,332.9,2401.0,veuf,0.46,2024-06-30,628.21,20856.076808237944
25.0,non,master,2.0,235.1,4081.0,veuf,0.58,2021-01-12,5000.0,29458.93842551592
36.0,non,bac+2,2.0,174.8,500.0,veuf,0.5,2022-06-21,4321.546,4118.78058450274
27.0,oui,aucun,0.0,247.5,1984.0,divorcé,0.94,2024-05-30,5340.053999999999,500.0
52.0,oui,aucun,0.0,251.9,3038.0,veuf,0.79,2022-05-17,10000.0,13383.822872193969
61.0,non,master,0.0,220.7,3278.0,veuf,0.03,2021-09-05,8000.0,500.0
48.0,non,doctorat,0.0,257.9,500.0,veuf,0.85,2023-06-29,5000.0,500.0
75.0,oui,bac,-1.0,307.0,1744.0,veuf,0.07,2023-09-19,5000.0,500.0
35.0,oui,bac,0.0,442.1,1589.0,veuf,0.09,2024-07-11,10000.0,500.0
24.0,oui,bac,0.0,278.9,3006.0,marié,0.63,2021-06-07,2444.5860000000002,500.0
26.0,oui,bac+2,1.0,447.6,3036.0,veuf,0.32,2023-02-08,10000.0,500.0
54.0,non,bac,1.0,246.0,3187.0,célibataire,0.22,2021-07-05,5000.0,500.0
29.0,oui,aucun,1.0,309.3,1762.0,veuf,0.29,2023-03-21,10000.0,500.0
27.0,non,master,0.0,326.6,2354.0,célibataire,0.28,2023-06-01,317.36,500.0
44.0,non,aucun,2.0,83.5,4155.0,célibataire,0.65,2022-11-06,1061.58,500.0
57.0,non,bac+2,2.0,461.2,5103.0,célibataire,0.22,2021-11-14,802.46,20052.28047478389
35.0,non,doctorat,2.0,361.8,1893.0,divorcé,0.6,2024-04-14,5000.0,500.0
54.0,non,aucun,2.0,282.7,2312.0,divorcé,0.86,2025-01-11,10000.0,500.0
53.0,non,master,2.0,317.7,4805.0,veuf,0.3,2021-02-19,10000.0,1345.1196846617356
55.0,oui,bac,0.0,494.1,1238.0,marié,0.66,2021-01-18,5000.0,500.0
29.0,non,doctorat,1.0,110.2,2130.0,veuf,0.99,2020-06-20,1203.73,17714.646476608523
69.0,oui,bac+2,3.0,314.4,500.0,célibataire,0.97,2024-01-09,10000.0,500.0
31.0,non,aucun,2.0,365.0,2107.0,divorcé,0.54,2022-10-30,5000.0,500.0
23.0,oui,master,0.0,361.8,1979.0,veuf,0.63,2025-05-02,2523.64,500.0
31.0,non,aucun,2.0,256.8,2273.0,veuf,0.78,2023-12-12,600.96,500.0
37.0,non,bac+2,0.0,205.6,1905.0,veuf,0.96,2022-02-24,418.95,500.0
49.0,non,bac,2.0,311.9,3033.0,veuf,0.06,2022-09-10,10000.0,500.0
44.0,non,aucun,3.0,250.9,1515.0,veuf,0.01,2022-10-16,5000.0,500.0
37.0,oui,doctorat,0.0,209.3,2245.0,veuf,0.51,2022-07-09,2559.684,500.0
18.0,non,aucun,2.0,140.3,2155.0,célibataire,0.85,2021-12-14,221.96,500.0
28.0,non,bac+2,1.0,285.2,1276.0,veuf,0.55,2024-07-27,5000.0,500.0
49.0,oui,bac+2,-1.0,181.4,2549.0,veuf,0.71,2022-02-27,5000.0,3058.453061129211
46.0,non,bac+2,3.0,219.2,2908.0,célibataire,0.59,2020-02-07,10000.0,25134.59953113352
66.0,oui,bac,3.0,320.2,2628.0,marié,0.61,2023-08-28,5000.0,2113.5713847340144
21.0,oui,master,1.0,299.9,500.0,divorcé,0.21,2025-03-20,10000.0,500.0
27.0,oui,bac,0.0,124.9,2803.0,divorcé,0.31,2023-05-03,5000.0,500.0
73.0,oui,bac,1.0,64.8,1938.0,divorcé,0.43,2021-12-03,2512.286,500.0
44.0,oui,doctorat,3.0,288.8,3193.0,veuf,0.44,2022-05-11,5000.0,30881.47163624925
39.0,oui,bac,1.0,230.8,2370.0,divorcé,0.4,2024-02-04,10000.0,500.0
43.0,non,aucun,2.0,246.7,5089.0,veuf,0.28,2022-06-01,10000.0,5110.400870910566
53.0,oui,bac,3.0,346.5,3580.0,célibataire,0.14,2021-11-27,1118.5,500.0
53.0,oui,master,4.0,251.0,2815.0,veuf,0.45,2021-11-12,10000.0,24623.28846612307
51.0,non,doctorat,4.0,152.7,1462.0,divorcé,0.09,2021-10-28,5000.0,500.0
53.0,oui,bac,2.0,147.1,2694.0,veuf,0.97,2021-02-22,10000.0,500.0
68.0,oui,aucun,3.0,150.1,3432.0,veuf,0.06,2022-05-26,2538.8100000000004,500.0
26.0,non,master,0.0,156.5,1909.0,veuf,0.94,2020-12-27,5000.0,500.0
23.0,non,bac,0.0,174.0,1683.0,veuf,0.58,2025-04-29,5000.0,500.0
54.0,oui,master,1.0,251.0,562.0,célibataire,0.93,2022-04-24,6165.505999999999,500.0
37.0,non,bac,0.0,208.6,4661.0,veuf,0.2,2022-01-23,5000.0,500.0
25.0,oui,bac+2,0.0,311.0,1960.8,marié,0.65,2024-09-19,1155.27,500.0
65.0,non,master,2.0,241.9,672.0,divorcé,0.45,2021-01-01,766.26,500.0
21.0,non,bac,1.0,214.8,500.0,marié,0.6,2020-10-24,5000.0,500.0
57.0,non,master,2.0,441.3,971.0,marié,0.43,2021-02-19,10000.0,8809.500107524857
61.0,oui,bac,2.0,71.5,4412.0,célibataire,0.63,2022-01-26,5400.394,31639.558614585687
56.0,oui,bac,1.0,140.5,1489.0,divorcé,0.88,2021-12-26,3482.858,500.0
51.0,oui,aucun,2.0,96.6,3052.0,veuf,0.74,2022-07-16,6217.933999999999,500.0
43.0,oui,bac,-1.0,475.3,1806.0,veuf,0.32,2023-06-19,10000.0,2120.977598674807
36.0,oui,master,2.0,354.4,4743.0,veuf,0.53,2023-11-18,5000.0,18216.146622103715
63.0,oui,bac,-1.0,77.8,615.0,veuf,0.46,2022-05-25,830.77,500.0
53.0,non,doctorat,1.0,211.8,2927.0,divorcé,0.06,2023-05-18,4290.016,14401.151995580914
62.0,non,bac,2.0,206.0,2508.0,veuf,0.03,2021-06-03,10000.0,500.0
21.0,non,bac+2,2.0,201.6,3866.0,célibataire,0.29,2020-09-09,6086.13,500.0
41.0,oui,bac+2,0.0,198.1,3465.0,divorcé,0.25,2023-02-25,5000.0,17266.693288207436
