age,taille,poids,sport_licence,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,niveau_etude_encoded,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,smoker_oui,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
29,179.8,50.6,oui,792,0.0,0.82,503.0,,16892.256593175338,3.0,True,False,False,False,False,False,False,False,False,True,False
72,179.7,86.4,oui,521,3.0,0.18,574.0,10000.0,21807.98852433962,3.0,False,False,False,False,False,True,False,False,True,False,False
73,179.7,72.4,oui,2435,0.0,0.89,574.0,,41179.05532061994,4.0,True,False,False,False,False,False,False,False,False,True,False
52,170.6,61.2,non,2068,0.0,0.78,574.0,10000.0,500.0,4.0,False,False,False,False,False,False,False,False,False,True,False
35,169.8,76.9,oui,1978,0.0,0.59,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,False,True
52,171.7,56.0,non,1961,2.0,0.44,524.0,,500.0,0.0,False,False,True,False,False,False,False,False,False,False,True
31,167.0,59.0,oui,2584,1.0,0.09,574.0,5000.0,8046.205505553663,0.0,False,True,False,False,False,False,False,False,False,True,False
28,162.7,61.6,oui,3232,0.0,0.9,796.0,371.13,20019.883083705176,2.0,False,False,False,False,False,False,True,False,False,True,False
36,164.6,52.5,oui,1473,3.0,0.85,818.0,10000.0,43583.34878273814,4.0,False,False,False,False,False,False,True,False,False,True,False
52,167.7,65.9,oui,3774,0.0,0.91,574.0,811.61,500.0,0.0,False,False,False,False,True,False,False,True,False,True,False
20,176.7,88.5,non,2107,2.0,0.12,574.0,10000.0,6767.328623308507,4.0,False,False,False,True,False,False,False,True,False,False,False
62,166.8,61.4,non,3017,0.0,0.01,500.0,1158.16,500.0,0.0,False,False,False,True,False,False,False,True,False,True,False
64,172.5,31.0,oui,1592,0.0,0.09,723.0,10000.0,500.0,1.0,True,False,False,False,False,False,False,True,False,True,False
75,162.0,49.5,non,3701,3.0,0.2,774.0,5000.0,14834.964271844226,1.0,False,False,True,False,False,False,False,False,True,False,False
41,161.8,60.1,non,997,0.0,0.67,574.0,1018.8,14960.586087927582,3.0,True,False,False,False,False,False,False,False,False,True,False
41,175.0,78.9,non,3161,2.0,0.37,590.0,834.56,500.0,4.0,False,True,False,False,False,False,False,True,False,False,True
45,182.5,67.6,non,3218,5.0,0.76,342.0,1047.49,30486.06973950227,4.0,False,False,False,True,False,False,False,False,False,True,False
62,188.9,57.2,non,2911,1.0,0.9,714.0,10000.0,21418.883722660517,2.0,False,False,False,True,False,False,False,False,False,False,False
20,186.1,95.9,non,1929,1.0,0.26,574.0,10000.0,500.0,0.0,False,False,True,False,False,False,False,False,False,True,False
27,178.4,61.8,oui,1775,1.0,0.76,366.0,5000.0,10182.550534848682,4.0,False,True,False,False,False,False,False,False,False,True,False
30,172.9,68.9,oui,3665,0.0,0.18,574.0,,500.0,1.0,False,False,False,False,False,False,False,False,True,False,False
69,164.7,70.6,oui,1374,3.0,0.81,714.0,10000.0,13117.945242301628,2.0,False,False,False,False,False,True,False,True,False,True,False
44,164.7,49.9,oui,2872,1.0,0.33,678.0,10000.0,18881.68553120388,2.0,False,False,True,False,False,False,False,False,True,False,False
25,157.0,76.5,non,2167,0.0,0.99,512.0,5000.0,5186.79782805216,4.0,False,False,False,False,False,True,False,True,False,True,False
74,187.4,71.3,non,2919,3.0,0.46,574.0,10000.0,2481.09959892883,3.0,False,False,True,False,False,False,False,True,False,False,True
43,159.0,73.5,oui,4911,0.0,0.07,574.0,,10147.822069945152,2.0,False,False,False,False,False,False,False,False,False,False,True
55,161.7,67.9,non,1739,4.0,0.04,763.0,5000.0,500.0,2.0,False,True,False,False,False,False,False,False,True,False,False
68,191.0,74.0,oui,1173,4.0,0.72,574.0,5000.0,15432.273114806869,2.0,False,False,False,False,True,False,False,False,False,True,False
52,166.8,59.0,non,2181,0.0,0.72,440.0,5000.0,500.0,1.0,False,False,False,False,False,False,False,True,False,False,True
64,170.9,61.8,oui,2876,0.0,0.14,574.0,5000.0,23468.2433482955,3.0,True,False,False,False,False,False,False,True,False,True,False
38,169.2,63.1,oui,1484,4.0,0.14,574.0,765.12,500.0,1.0,False,False,False,True,False,False,False,True,True,False,False
54,167.3,67.0,oui,3899,4.0,0.02,777.0,562.14,3554.3397796209447,2.0,False,False,False,False,False,False,False,False,False,True,False
66,168.2,46.2,non,1804,0.0,0.06,574.0,5000.0,500.0,1.0,False,False,False,False,False,True,False,True,False,True,False
74,160.0,73.7,oui,3195,0.0,0.6,574.0,5000.0,1720.2592498520053,0.0,False,False,False,False,True,False,False,True,False,True,False
65,165.4,70.2,non,500,0.0,0.08,574.0,,500.0,0.0,False,True,False,False,False,False,False,False,False,False,False
66,172.7,54.4,oui,3621,5.0,0.91,648.0,,500.0,2.0,False,False,False,False,True,False,False,False,False,True,False
42,160.5,80.4,non,3141,1.0,0.98,411.0,,18569.509973487773,2.0,False,False,False,False,False,False,False,False,False,True,False
55,166.5,82.0,oui,5376,0.0,0.96,574.0,10000.0,25122.002857507527,4.0,False,False,False,False,False,False,True,False,True,False,False
71,170.7,62.9,non,500,0.0,0.94,828.0,,500.0,3.0,True,False,False,False,False,False,False,False,False,False,False
49,163.3,65.1,non,1120,0.0,0.2,574.0,5000.0,500.0,0.0,False,False,False,False,False,False,False,True,False,True,False
61,184.8,78.2,non,1851,5.0,0.83,780.0,5000.0,500.0,2.0,True,False,False,False,False,False,False,True,False,True,False
44,182.7,83.0,non,2055,1.0,0.17,574.0,5000.0,2477.730488837312,0.0,False,False,False,False,False,False,True,True,False,True,False
67,164.4,71.6,oui,1844,2.0,0.09,600.0,743.34,26612.34048782037,3.0,False,False,False,False,True,False,False,False,False,False,False
68,175.2,90.9,non,2326,1.0,0.81,413.0,916.09,500.0,0.0,False,False,False,False,False,False,True,True,True,False,False
66,172.3,84.8,oui,3397,0.0,0.79,548.0,,19183.42612544696,3.0,False,True,False,False,False,False,False,False,True,False,False
44,181.4,102.1,oui,2211,4.0,0.52,616.0,1218.35,36720.79622810243,4.0,True,False,False,False,False,False,False,False,False,False,False
47,170.5,80.4,non,3612,0.0,0.37,574.0,1041.56,500.0,0.0,False,False,False,False,False,True,False,True,False,False,False
59,159.4,65.1,non,1971,0.0,0.89,574.0,10000.0,500.0,3.0,False,False,False,True,False,False,False,True,True,False,False
49,173.1,68.8,non,500,0.0,0.59,794.0,,500.0,3.0,False,False,False,False,False,False,False,False,False,True,False
59,177.5,63.5,non,1988,0.0,0.67,809.0,,500.0,2.0,False,False,True,False,False,False,False,False,True,False,False
30,164.5,86.4,oui,3901,0.0,0.97,327.0,,14198.651113899925,0.0,True,False,False,False,False,False,False,False,False,True,False
59,160.1,55.7,oui,2969,0.0,0.72,574.0,10000.0,500.0,3.0,False,False,True,False,False,False,False,True,False,True,False
40,164.2,67.2,oui,1960,3.0,0.81,774.0,,500.0,0.0,False,True,False,False,False,False,False,False,False,True,False
58,178.6,69.8,oui,2422,0.0,0.35,574.0,5000.0,26408.864363556484,4.0,False,False,False,False,False,False,True,True,False,True,False
21,178.7,63.3,oui,2267,0.0,0.08,469.0,5000.0,500.0,4.0,False,False,False,False,False,False,True,True,False,True,False
23,158.6,64.3,non,3405,0.0,0.96,574.0,,17740.353316390923,3.0,False,False,True,False,False,False,False,True,False,False,True
67,160.0,52.1,oui,1794,0.0,0.32,574.0,,4101.548715596796,1.0,False,False,False,False,False,False,True,True,False,False,False
72,169.0,49.4,oui,3899,4.0,0.37,326.0,10000.0,20246.66434495193,3.0,False,False,False,False,False,True,False,True,True,False,False
43,170.8,79.9,non,3002,1.0,0.4,574.0,5000.0,500.0,1.0,True,False,False,False,False,False,False,True,False,False,False
53,161.9,87.0,oui,2777,0.0,0.44,574.0,,15372.119679838735,2.0,True,False,False,False,False,False,False,True,False,True,False
36,166.1,79.6,non,3874,0.0,0.71,771.0,,18238.82274133452,0.0,False,False,False,False,False,False,False,False,False,False,False
45,177.6,69.7,non,3059,0.0,0.23,574.0,5000.0,7190.10447878666,3.0,False,False,False,True,False,False,False,True,False,False,True
23,157.5,72.9,oui,1303,0.0,0.35,721.0,5000.0,11479.100225197146,1.0,False,False,False,False,True,False,False,False,False,True,False
43,195.1,69.5,oui,2423,4.0,0.52,574.0,,1408.8785531424908,2.0,False,False,False,False,False,False,False,False,False,False,True
25,174.1,107.7,oui,2239,0.0,0.29,654.0,,500.0,0.0,False,False,False,False,True,False,False,True,False,False,False
52,166.4,62.6,non,1103,4.0,0.85,574.0,5000.0,500.0,0.0,False,False,False,False,False,False,False,True,False,False,False
62,172.7,64.1,non,2626,0.0,0.53,574.0,10000.0,500.0,0.0,False,False,False,False,False,False,False,True,False,True,False
29,173.6,92.5,oui,500,0.0,0.57,574.0,5000.0,500.0,0.0,False,True,False,False,False,False,False,False,False,True,False
53,175.4,68.6,non,1913,4.0,0.94,574.0,,500.0,4.0,False,False,False,False,False,False,False,False,False,True,False
73,181.3,83.6,oui,2730,1.0,0.7,574.0,,27450.298204825674,3.0,True,False,False,False,False,False,False,False,False,True,False
31,176.4,67.6,non,2574,0.0,0.05,574.0,977.22,500.0,4.0,False,True,False,False,False,False,False,True,False,True,False
74,172.4,85.7,non,2412,0.0,0.87,499.0,,9971.1296356007,2.0,False,False,False,False,True,False,False,False,False,False,False
27,159.8,90.6,non,1287,0.0,0.83,574.0,804.94,10200.202622990795,4.0,False,False,False,False,True,False,False,True,False,False,True
61,170.7,65.6,oui,2175,0.0,0.73,579.0,10000.0,500.0,3.0,False,False,False,False,False,True,False,False,False,True,False
56,185.9,87.4,oui,2703,0.0,0.79,733.0,1053.78,17716.568090749453,4.0,False,True,False,False,False,False,False,False,False,True,False
48,155.7,71.5,oui,3723,2.0,0.97,724.0,5000.0,49624.91829353762,4.0,False,False,False,False,False,True,False,False,False,True,False
68,153.3,66.3,oui,500,2.0,0.58,574.0,5000.0,22297.737438200547,2.0,False,False,False,True,False,False,False,False,False,True,False
66,167.4,64.4,oui,3271,0.0,0.76,574.0,710.44,500.0,0.0,False,False,False,False,False,False,False,False,False,True,False
32,175.0,43.9,non,2656,0.0,0.23,574.0,5000.0,500.0,2.0,False,False,True,False,False,False,False,True,False,False,True
31,168.3,79.4,non,2443,0.0,0.83,574.0,10000.0,8905.165505667977,4.0,False,True,False,False,False,False,False,True,False,True,False
60,157.4,84.5,oui,853,2.0,0.52,703.0,5000.0,6850.133759587988,2.0,False,False,True,False,False,False,False,True,True,False,False
75,171.1,65.5,oui,2039,0.0,0.43,549.0,,500.0,4.0,False,False,False,True,False,False,False,True,False,False,True
62,158.2,43.6,non,2313,0.0,0.62,695.0,,8330.134989051981,4.0,False,False,False,True,False,False,False,True,False,True,False
46,156.3,73.9,non,4572,5.0,0.46,574.0,5000.0,5448.772850408665,3.0,False,False,True,False,False,False,False,True,False,False,True
40,161.3,79.4,oui,3743,0.0,0.47,574.0,714.66,500.0,0.0,False,False,False,True,False,False,False,False,False,False,False
49,158.2,71.2,oui,1341,2.0,0.39,782.0,849.88,500.0,1.0,False,False,True,False,False,False,False,True,False,True,False
71,171.3,76.2,non,2498,3.0,0.06,718.0,10000.0,19370.037466363938,3.0,False,False,False,False,True,False,False,False,False,True,False
67,177.0,68.1,oui,1633,3.0,0.44,353.0,,15631.812846511424,2.0,False,False,False,False,False,False,False,True,False,True,False
36,160.1,69.4,non,1438,2.0,0.98,574.0,766.02,9261.194666903108,3.0,True,False,False,False,False,False,False,False,True,False,False
33,170.6,74.1,oui,2542,1.0,0.75,574.0,5000.0,500.0,0.0,False,False,False,False,False,True,False,True,True,False,False
67,184.4,101.3,non,4163,0.0,0.95,607.0,,500.0,2.0,True,False,False,False,False,False,False,True,False,True,False
55,177.2,83.8,oui,979,0.0,0.09,574.0,,18991.448854987422,3.0,False,False,False,False,False,False,False,False,False,False,False
59,163.9,94.7,non,3338,0.0,0.11,574.0,717.99,17564.308222514697,2.0,True,False,False,False,False,False,False,False,False,True,False
38,186.5,65.1,oui,2876,0.0,0.4,574.0,,500.0,4.0,False,False,False,False,False,False,True,True,True,False,False
25,155.4,70.4,oui,500,0.0,0.27,395.0,,15184.105200847554,2.0,False,False,False,False,False,True,False,False,False,False,False
26,171.7,41.8,non,1816,1.0,0.4,558.0,5000.0,1862.4561355572528,4.0,False,False,False,True,False,False,False,True,False,False,True
54,178.4,79.9,oui,2721,5.0,0.59,574.0,,500.0,0.0,False,False,False,False,False,False,True,True,False,False,True
34,165.3,35.8,oui,1719,3.0,0.29,574.0,738.41,500.0,0.0,False,False,False,False,False,False,True,False,False,False,True
40,177.5,78.0,oui,2570,1.0,0.63,574.0,5000.0,500.0,0.0,False,True,False,False,False,False,False,False,False,False,False
18,169.1,93.3,oui,2463,4.0,0.46,328.0,5000.0,3670.209077088856,2.0,False,False,False,True,False,False,False,True,False,False,True
50,179.4,70.4,oui,2460,0.0,0.69,753.0,10000.0,500.0,1.0,False,False,False,False,False,False,True,True,False,False,False
35,183.7,61.5,non,3713,2.0,0.42,574.0,5000.0,500.0,0.0,False,False,False,False,False,False,True,True,False,True,False
29,186.3,84.4,oui,3416,0.0,0.08,574.0,10000.0,500.0,1.0,False,False,False,False,True,False,False,True,False,True,False
35,168.1,91.3,oui,3830,2.0,0.06,574.0,5000.0,500.0,3.0,False,False,False,False,False,False,False,True,False,False,True
69,174.4,68.0,oui,2233,1.0,0.12,574.0,298.53,39428.024035626215,4.0,False,False,False,False,False,False,True,False,False,True,False
21,163.8,82.6,oui,3425,1.0,0.01,574.0,,500.0,2.0,False,False,False,False,False,False,True,True,False,True,False
34,176.1,61.1,oui,2409,0.0,0.71,574.0,,7930.064699884053,0.0,False,False,False,False,False,False,True,True,False,True,False
40,173.6,90.9,oui,5001,0.0,0.29,342.0,5000.0,500.0,0.0,False,False,False,True,False,False,False,True,False,False,False
55,154.1,63.7,non,3228,5.0,0.39,574.0,10000.0,500.0,2.0,False,False,False,False,False,True,False,False,True,False,False
35,169.4,111.6,oui,1965,0.0,0.84,302.0,5000.0,34174.29270793194,4.0,True,False,False,False,False,False,False,True,False,False,True
66,163.1,48.4,non,2712,4.0,0.96,574.0,5000.0,3596.6611426710924,4.0,False,False,False,True,False,False,False,True,False,False,True
34,176.7,82.0,non,3785,0.0,0.8,394.0,10000.0,500.0,2.0,False,False,False,True,False,False,False,True,True,False,False
32,158.2,73.1,non,2882,0.0,0.7,574.0,10000.0,500.0,3.0,False,False,True,False,False,False,False,True,False,False,True
21,149.0,84.8,oui,1445,4.0,0.95,574.0,10000.0,17530.812741714606,2.0,False,False,False,False,False,True,False,False,True,False,False
55,160.8,67.4,oui,568,0.0,0.53,797.0,321.62,32885.73651744033,4.0,False,False,False,False,False,False,True,False,False,False,False
52,167.4,84.4,non,2088,1.0,0.36,574.0,1114.26,500.0,3.0,False,False,False,True,False,False,False,True,False,False,False
31,157.3,62.0,oui,3556,0.0,0.56,574.0,10000.0,22013.082948943786,3.0,False,False,False,False,False,False,False,True,False,True,False
52,138.9,69.1,oui,1062,0.0,0.68,574.0,1006.06,7842.668377208252,2.0,False,False,False,False,False,True,False,True,False,True,False
67,178.2,65.3,oui,2672,0.0,0.07,346.0,758.39,9514.926450822562,2.0,False,False,False,True,False,False,False,True,False,False,True
48,169.7,55.0,non,1700,0.0,0.03,675.0,,500.0,2.0,False,False,False,False,True,False,False,True,False,True,False
36,179.2,64.2,oui,2071,0.0,0.52,574.0,485.68,500.0,3.0,False,False,False,True,False,False,False,False,False,True,False
25,169.5,85.8,oui,3410,0.0,0.87,574.0,,1560.4285952585117,2.0,False,False,False,False,True,False,False,True,False,False,True
52,166.4,84.3,oui,4119,0.0,0.74,574.0,1091.14,500.0,1.0,False,True,False,False,False,False,False,True,False,False,False
37,172.7,64.6,oui,1877,0.0,0.68,731.0,5000.0,500.0,0.0,False,False,False,True,False,False,False,True,True,False,False
64,155.7,46.3,non,797,0.0,0.87,574.0,5000.0,500.0,0.0,False,False,False,False,False,False,False,False,False,False,False
39,172.4,83.6,oui,3698,4.0,0.34,843.0,10000.0,17931.91195080179,2.0,False,False,True,False,False,False,False,True,False,True,False
42,170.5,95.7,oui,3787,0.0,0.82,574.0,5000.0,30866.00421480489,4.0,False,False,True,False,False,False,False,False,False,True,False
20,173.0,90.1,non,2425,0.0,0.1,574.0,5000.0,6321.817900129634,3.0,False,False,False,True,False,False,False,True,True,False,False
45,164.9,76.8,non,1126,0.0,0.39,821.0,,23144.196691850517,3.0,True,False,False,False,False,False,False,False,False,True,False
64,158.5,65.1,oui,3875,0.0,0.95,574.0,10000.0,8561.546260876165,3.0,False,False,False,False,False,False,True,True,False,False,True
70,181.8,60.4,non,1569,0.0,0.69,828.0,,500.0,3.0,False,False,False,True,False,False,False,False,False,False,False
50,187.9,46.0,oui,4520,0.0,0.39,756.0,10000.0,500.0,0.0,False,True,False,False,False,False,False,True,True,False,False
24,179.8,49.8,non,3525,0.0,0.77,305.0,864.62,500.0,2.0,False,False,False,False,False,False,False,False,False,True,False
25,186.0,66.1,oui,2024,0.0,0.56,574.0,,24077.99119738903,4.0,False,False,True,False,False,False,False,False,False,False,True
33,180.5,68.7,non,881,0.0,0.09,681.0,10000.0,500.0,2.0,False,False,False,False,False,False,False,True,False,False,True
33,159.4,61.3,oui,2235,0.0,0.42,825.0,870.26,15135.786551883626,0.0,False,False,False,False,False,True,False,True,False,True,False
61,185.8,40.3,oui,1953,2.0,0.54,728.0,5000.0,8069.115852258167,2.0,False,False,True,False,False,False,False,True,False,False,True
69,181.4,59.2,oui,2697,4.0,0.88,574.0,10000.0,1654.6371086232252,0.0,False,False,False,False,False,False,False,True,False,False,False
22,176.1,38.7,oui,2660,0.0,0.11,464.0,5000.0,500.0,3.0,True,False,False,False,False,False,False,False,False,False,True
41,156.0,75.4,non,2834,0.0,0.1,574.0,5000.0,20910.25331055018,3.0,False,False,False,False,False,False,True,False,False,False,True
59,181.3,64.5,non,2338,3.0,0.42,574.0,,1618.0977808317425,4.0,False,False,False,False,True,False,False,False,False,True,False
26,166.1,54.0,oui,1416,0.0,0.39,574.0,10000.0,15561.907710474034,3.0,False,True,False,False,False,False,False,False,False,True,False
30,175.6,96.5,non,3933,4.0,0.22,752.0,10000.0,14130.781737072944,0.0,False,False,False,False,False,False,True,True,False,False,True
53,180.2,75.6,non,2358,0.0,0.24,417.0,10000.0,11164.771932848866,4.0,False,False,False,True,False,False,False,False,False,False,False
66,165.0,61.4,non,2644,0.0,0.29,392.0,5000.0,500.0,2.0,False,False,False,False,False,True,False,True,True,False,False
